Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency,D3D12PsoCompileCount,MsD3D12PsoCompileTime,D3D12PsoCompileBusyPercent
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2020.38450000000012,NA,6.83810000000000,6.95310000000000,4.64620000000000,5.28510000000000,24.94250000000000,NA,6.88440000000000,2.23820000000000,4.64620000000000,1.09190000000000,6.43140000000000,2.80710000000000,3.62430000000000,0.00000000000000,0.06100000000000,2020.38450000000012,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2027.26890000000003,NA,7.07460000000000,6.93410000000000,4.51870000000000,5.15660000000000,24.80200000000000,NA,6.94710000000000,2.42840000000000,4.51870000000000,1.57840000000000,6.00660000000000,2.70530000000000,3.30130000000000,0.00000000000000,-0.04970000000000,2027.26890000000003,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2034.21600000000012,NA,7.12130000000000,6.96790000000000,4.32620000000000,4.96680000000000,24.64860000000000,NA,6.92880000000000,2.60260000000000,4.32620000000000,1.55090000000000,6.01850000000000,2.72490000000000,3.29360000000000,0.00000000000000,-0.02080000000000,2034.21600000000012,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2041.14480000000003,NA,6.60080000000000,6.92370000000000,4.86750000000000,5.50030000000000,24.97150000000000,NA,7.14210000000000,2.27460000000000,4.86750000000000,1.07950000000000,6.69540000000000,2.75110000000000,3.94430000000000,0.00000000000000,0.00510000000000,2041.14480000000003,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2048.28690000000006,NA,7.42110000000000,6.94360000000000,4.24440000000000,4.87130000000000,24.49400000000000,NA,6.79800000000000,2.55360000000000,4.24440000000000,1.70200000000000,5.72290000000000,2.71390000000000,3.00900000000000,0.00000000000000,0.19850000000000,2048.28690000000006,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2055.08490000000029,NA,7.18700000000000,6.94270000000000,4.28190000000000,4.92780000000000,24.24970000000000,NA,7.22450000000000,2.94260000000000,4.28190000000000,1.86470000000000,6.00570000000000,2.75260000000000,3.25310000000000,0.00000000000000,-0.14470000000000,2055.08490000000029,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2062.30940000000010,NA,6.65750000000000,6.94640000000000,4.23490000000000,4.86600000000000,24.53860000000000,NA,6.61050000000000,2.37560000000000,4.23490000000000,1.54890000000000,5.69270000000000,2.70540000000000,2.98730000000000,0.00000000000000,0.27810000000000,2062.30940000000010,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2068.91990000000033,NA,6.37210000000000,6.95900000000000,4.78410000000000,5.41740000000000,25.12550000000000,NA,6.92130000000000,2.13720000000000,4.78410000000000,1.05540000000000,6.49920000000000,2.79400000000000,3.70520000000000,0.00000000000000,-0.34850000000000,2068.91990000000033,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2075.84120000000030,NA,7.21980000000000,6.94270000000000,4.53230000000000,5.16470000000000,24.84840000000000,NA,6.96800000000000,2.43570000000000,4.53230000000000,1.27810000000000,6.32230000000000,2.71700000000000,3.60530000000000,0.00000000000000,-0.02140000000000,2075.84120000000030,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2082.80920000000015,NA,7.14420000000000,6.93930000000000,4.33650000000000,4.97110000000000,24.64350000000000,NA,6.94840000000000,2.61190000000000,4.33650000000000,1.60970000000000,5.97330000000000,2.73390000000000,3.23940000000000,0.00000000000000,0.02870000000000,2082.80920000000015,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2089.75759999999991,NA,6.44800000000000,6.94480000000000,4.83830000000000,5.47140000000000,25.14030000000000,NA,6.94980000000000,2.11150000000000,4.83830000000000,0.99080000000000,6.59210000000000,2.74830000000000,3.84380000000000,0.00000000000000,0.00360000000000,2089.75759999999991,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2096.70740000000023,NA,7.47360000000000,6.93790000000000,4.47800000000000,5.11620000000000,24.60460000000000,NA,7.11330000000000,2.63530000000000,4.47800000000000,1.78640000000000,5.96510000000000,2.73820000000000,3.22690000000000,0.00000000000000,0.01190000000000,2096.70740000000023,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2103.82070000000022,NA,7.47160000000000,6.94850000000000,3.85390000000000,4.49520000000000,24.08150000000000,NA,6.84750000000000,2.99360000000000,3.85390000000000,1.92950000000000,5.55930000000000,2.73630000000000,2.82300000000000,0.00000000000000,0.16480000000000,2103.82070000000022,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2110.66820000000007,NA,6.36070000000000,6.94590000000000,4.37590000000000,5.00950000000000,24.66670000000000,NA,6.88270000000000,2.50680000000000,4.37590000000000,1.34600000000000,6.17030000000000,2.74650000000000,3.42380000000000,0.00000000000000,-0.09840000000000,2110.66820000000007,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2117.55090000000018,NA,6.53720000000000,6.94870000000000,4.76050000000000,5.39910000000000,25.07820000000000,NA,6.92180000000000,2.16130000000000,4.76050000000000,1.12390000000000,6.43650000000000,2.78090000000000,3.65560000000000,0.00000000000000,-0.06600000000000,2117.55090000000018,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2124.47270000000026,NA,7.13800000000000,6.96210000000000,4.64020000000000,5.27430000000000,24.90230000000000,NA,7.01770000000000,2.37750000000000,4.64020000000000,1.22360000000000,6.42820000000000,2.78450000000000,3.64370000000000,0.00000000000000,-0.04030000000000,2124.47270000000026,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2131.49040000000014,NA,7.19670000000000,6.92890000000000,4.39150000000000,5.03280000000000,24.63450000000000,NA,6.94800000000000,2.55650000000000,4.39150000000000,1.74150000000000,5.84780000000000,2.70050000000000,3.14730000000000,0.00000000000000,0.08880000000000,2131.49040000000014,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2138.43840000000000,NA,6.45710000000000,6.96560000000000,4.82720000000000,5.45850000000000,25.14300000000000,NA,6.89280000000000,2.06560000000000,4.82720000000000,1.01310000000000,6.51100000000000,2.72750000000000,3.78350000000000,0.00000000000000,-0.01760000000000,2138.43840000000000,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2145.33120000000008,NA,7.37200000000000,6.92750000000000,4.43580000000000,5.07420000000000,24.69850000000000,NA,6.98060000000000,2.54480000000000,4.43580000000000,1.41110000000000,6.20790000000000,2.72530000000000,3.48260000000000,0.00000000000000,-0.03470000000000,2145.33120000000008,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2152.31179999999995,NA,7.38390000000000,6.95070000000000,4.12160000000000,4.75620000000000,24.26530000000000,NA,7.06970000000000,2.94810000000000,4.12160000000000,2.05250000000000,5.65180000000000,2.73260000000000,2.91920000000000,0.00000000000000,0.02990000000000,2152.31179999999995,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2159.38149999999996,NA,6.48800000000000,6.93240000000000,4.42100000000000,5.05260000000000,24.70970000000000,NA,6.78740000000000,2.36640000000000,4.42100000000000,1.28610000000000,6.13290000000000,2.74310000000000,3.38980000000000,0.00000000000000,0.13730000000000,2159.38149999999996,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2166.16890000000012,NA,6.48900000000000,6.94640000000000,4.89790000000000,5.54810000000000,25.16710000000000,NA,6.96590000000000,2.06800000000000,4.89790000000000,1.23880000000000,6.37730000000000,2.75010000000000,3.62720000000000,0.00000000000000,-0.15900000000000,2166.16890000000012,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2173.13480000000027,NA,7.33470000000000,6.94050000000000,4.46980000000000,5.09950000000000,24.77290000000000,NA,6.90660000000000,2.43680000000000,4.46980000000000,1.38570000000000,6.15060000000000,2.73730000000000,3.41330000000000,0.00000000000000,0.02540000000000,2173.13480000000027,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2180.04140000000007,NA,7.10770000000000,6.94620000000000,4.30410000000000,4.94110000000000,24.61140000000000,NA,6.94200000000000,2.63790000000000,4.30410000000000,1.47400000000000,6.10500000000000,2.75500000000000,3.35000000000000,0.00000000000000,-0.03960000000000,2180.04140000000007,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2186.98340000000007,NA,6.46120000000000,6.94360000000000,4.77480000000000,5.40270000000000,25.09380000000000,NA,6.93190000000000,2.15710000000000,4.77480000000000,1.29170000000000,6.26810000000000,2.73010000000000,3.53800000000000,0.00000000000000,-0.00160000000000,2186.98340000000007,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2193.91530000000012,NA,7.38820000000000,6.95030000000000,4.34750000000000,4.98090000000000,24.65590000000000,NA,6.96090000000000,2.61340000000000,4.34750000000000,1.54140000000000,6.05290000000000,2.73950000000000,3.31340000000000,0.00000000000000,-0.01840000000000,2193.91530000000012,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2200.87620000000015,NA,7.31590000000000,6.94160000000000,3.99150000000000,4.62100000000000,24.28160000000000,NA,6.95990000000000,2.96840000000000,3.99150000000000,1.81080000000000,5.77860000000000,2.73110000000000,3.04750000000000,0.00000000000000,0.01930000000000,2200.87620000000015,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2207.83609999999999,NA,6.46650000000000,6.95350000000000,4.61660000000000,5.24370000000000,24.76860000000000,NA,7.09160000000000,2.47500000000000,4.61660000000000,1.41780000000000,6.30090000000000,2.72830000000000,3.57260000000000,0.00000000000000,0.00640000000000,2207.83609999999999,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2214.92770000000019,NA,6.79090000000000,6.93620000000000,4.64770000000000,5.28420000000000,24.91390000000000,NA,6.82200000000000,2.17430000000000,4.64770000000000,0.99800000000000,6.46050000000000,2.81470000000000,3.64580000000000,0.00000000000000,0.15540000000000,2214.92770000000019,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2221.74970000000030,NA,7.06980000000000,6.95000000000000,4.48240000000000,5.11050000000000,24.79410000000000,NA,6.90450000000000,2.42210000000000,4.48240000000000,1.60000000000000,5.93260000000000,2.72270000000000,3.20990000000000,0.00000000000000,-0.12800000000000,2221.74970000000030,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2228.65419999999995,NA,7.11470000000000,6.96880000000000,4.32410000000000,4.94420000000000,24.64820000000000,NA,6.95640000000000,2.63230000000000,4.32410000000000,1.60200000000000,5.97450000000000,2.73610000000000,3.23840000000000,0.00000000000000,-0.06430000000000,2228.65419999999995,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2235.61059999999998,NA,6.51990000000000,6.92730000000000,4.74180000000000,5.42690000000000,25.05560000000000,NA,6.93760000000000,2.19580000000000,4.74180000000000,0.99020000000000,6.63250000000000,2.72420000000000,3.90830000000000,0.00000000000000,0.02910000000000,2235.61059999999998,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2242.54820000000018,NA,7.50430000000000,6.96400000000000,4.19250000000000,4.82020000000000,24.51530000000000,NA,6.95500000000000,2.76250000000000,4.19250000000000,1.74940000000000,5.83330000000000,2.69520000000000,3.13810000000000,0.00000000000000,-0.02640000000000,2242.54820000000018,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2249.50320000000011,NA,7.05100000000000,6.92140000000000,4.15480000000000,4.77490000000000,24.38570000000000,NA,7.01330000000000,2.85850000000000,4.15480000000000,1.80100000000000,5.83240000000000,2.70580000000000,3.12660000000000,0.00000000000000,0.03360000000000,2249.50320000000011,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2256.51650000000018,NA,6.64430000000000,6.95770000000000,4.39160000000000,5.00590000000000,24.69910000000000,NA,6.88110000000000,2.48950000000000,4.39160000000000,1.66200000000000,5.83340000000000,2.67540000000000,3.15800000000000,0.00000000000000,0.05560000000000,2256.51650000000018,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2263.39760000000024,NA,6.45730000000000,6.93090000000000,5.04670000000000,5.67540000000000,25.17270000000000,NA,7.11240000000000,2.06570000000000,5.04670000000000,1.05540000000000,6.68570000000000,2.74940000000000,3.93630000000000,0.00000000000000,-0.04980000000000,2263.39760000000024,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2270.51000000000022,NA,7.48710000000000,6.95270000000000,4.32910000000000,4.94650000000000,24.63830000000000,NA,6.76950000000000,2.44040000000000,4.32910000000000,1.33230000000000,6.05460000000000,2.72750000000000,3.32710000000000,0.00000000000000,0.15970000000000,2270.51000000000022,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2277.27950000000010,NA,6.85100000000000,6.93860000000000,4.42690000000000,5.04030000000000,24.72590000000000,NA,6.94880000000000,2.52190000000000,4.42690000000000,1.72550000000000,5.83670000000000,2.70290000000000,3.13380000000000,0.00000000000000,-0.16910000000000,2277.27950000000010,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2284.22830000000022,NA,6.49040000000000,6.95970000000000,4.86870000000000,5.48480000000000,25.19520000000000,NA,6.93220000000000,2.06350000000000,4.86870000000000,1.02700000000000,6.52130000000000,2.71480000000000,3.80650000000000,0.00000000000000,-0.01090000000000,2284.22830000000022,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2291.16049999999996,NA,7.42370000000000,6.93240000000000,4.40440000000000,5.02260000000000,24.70390000000000,NA,6.95940000000000,2.55500000000000,4.40440000000000,1.44550000000000,6.13210000000000,2.73290000000000,3.39920000000000,0.00000000000000,-0.00020000000000,2291.16049999999996,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2298.11990000000014,NA,7.36900000000000,6.94550000000000,3.96830000000000,4.58830000000000,24.28040000000000,NA,6.93290000000000,2.96460000000000,3.96830000000000,2.14090000000000,5.41200000000000,2.71260000000000,2.69940000000000,0.00000000000000,0.01390000000000,2298.11990000000014,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2305.05279999999993,NA,6.46980000000000,6.94630000000000,4.45690000000000,5.07610000000000,24.75690000000000,NA,6.95840000000000,2.50150000000000,4.45690000000000,1.45650000000000,6.12110000000000,2.70940000000000,3.41170000000000,0.00000000000000,-0.01340000000000,2305.05279999999993,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2312.01119999999992,NA,6.55990000000000,6.94320000000000,4.83730000000000,5.45020000000000,25.14020000000000,NA,6.94030000000000,2.10300000000000,4.83730000000000,0.97050000000000,6.58270000000000,2.76550000000000,3.81720000000000,0.00000000000000,0.01520000000000,2312.01119999999992,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2318.95150000000012,NA,7.25540000000000,6.94450000000000,4.65320000000000,5.26790000000000,24.82930000000000,NA,7.07130000000000,2.41810000000000,4.65320000000000,1.56480000000000,6.12120000000000,2.71470000000000,3.40650000000000,0.00000000000000,-0.00420000000000,2318.95150000000012,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2326.02280000000019,NA,7.24360000000000,6.94750000000000,4.29840000000000,4.91570000000000,24.53320000000000,NA,6.88880000000000,2.59040000000000,4.29840000000000,1.53020000000000,5.97590000000000,2.72790000000000,3.24800000000000,0.00000000000000,0.12380000000000,2326.02280000000019,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2332.91159999999991,NA,6.45920000000000,6.94410000000000,4.72120000000000,5.33300000000000,25.01810000000000,NA,6.88200000000000,2.16080000000000,4.72120000000000,0.99270000000000,6.50110000000000,2.71960000000000,3.78150000000000,0.00000000000000,-0.05530000000000,2332.91159999999991,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2339.79359999999997,NA,7.34610000000000,6.94800000000000,4.36750000000000,4.97940000000000,24.62000000000000,NA,6.99240000000000,2.62490000000000,4.36750000000000,1.79340000000000,5.81090000000000,2.70890000000000,3.10200000000000,0.00000000000000,-0.06600000000000,2339.79359999999997,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2346.78600000000006,NA,7.39680000000000,6.94220000000000,3.86530000000000,4.47560000000000,24.16540000000000,NA,6.89460000000000,3.02930000000000,3.86530000000000,1.95430000000000,5.55060000000000,2.71780000000000,2.83280000000000,0.00000000000000,0.05020000000000,2346.78600000000006,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2353.68060000000014,NA,6.32000000000000,6.94840000000000,4.54990000000000,5.14530000000000,24.79380000000000,NA,7.00460000000000,2.45470000000000,4.54990000000000,1.33890000000000,6.26110000000000,2.69840000000000,3.56270000000000,0.00000000000000,-0.05380000000000,2353.68060000000014,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2360.68519999999990,NA,6.74760000000000,6.93930000000000,4.68920000000000,5.30420000000000,24.98550000000000,NA,6.88690000000000,2.19770000000000,4.68920000000000,1.37440000000000,6.12750000000000,2.78150000000000,3.34600000000000,0.00000000000000,0.06530000000000,2360.68519999999990,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2367.57210000000032,NA,7.14700000000000,6.94870000000000,4.48520000000000,5.10440000000000,24.78720000000000,NA,6.94300000000000,2.45780000000000,4.48520000000000,1.42360000000000,6.13860000000000,2.70960000000000,3.42900000000000,0.00000000000000,-0.06180000000000,2367.57210000000032,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2374.51510000000007,NA,6.98490000000000,6.94130000000000,4.62410000000000,5.22820000000000,24.74360000000000,NA,7.12380000000000,2.49970000000000,4.62410000000000,1.37810000000000,6.34980000000000,2.71610000000000,3.63370000000000,0.00000000000000,0.00170000000000,2374.51510000000007,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2381.63889999999992,NA,6.76510000000000,6.94660000000000,4.60230000000000,5.19710000000000,24.92510000000000,NA,6.74330000000000,2.14100000000000,4.60230000000000,1.34770000000000,5.99040000000000,2.68510000000000,3.30530000000000,0.00000000000000,0.17720000000000,2381.63889999999992,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2388.38220000000001,NA,7.06860000000000,6.94610000000000,4.49260000000000,5.10660000000000,24.80260000000000,NA,6.95890000000000,2.46630000000000,4.49260000000000,1.46000000000000,6.11290000000000,2.69290000000000,3.42000000000000,0.00000000000000,-0.20280000000000,2388.38220000000001,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2395.34110000000010,NA,7.44920000000000,6.94390000000000,3.95970000000000,4.55490000000000,24.29730000000000,NA,6.91630000000000,2.95660000000000,3.95970000000000,1.80360000000000,5.70790000000000,2.73140000000000,2.97650000000000,0.00000000000000,0.01500000000000,2395.34110000000010,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2402.25739999999996,NA,6.34130000000000,6.95010000000000,4.59830000000000,5.20050000000000,24.90610000000000,NA,6.97990000000000,2.38160000000000,4.59830000000000,1.53730000000000,6.04480000000000,2.69700000000000,3.34780000000000,0.00000000000000,-0.03380000000000,2402.25739999999996,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2409.23730000000023,NA,6.72840000000000,6.94270000000000,4.81360000000000,5.44990000000000,25.12040000000000,NA,6.94370000000000,2.13010000000000,4.81360000000000,1.02850000000000,6.55150000000000,2.74600000000000,3.80550000000000,0.00000000000000,0.03720000000000,2409.23730000000023,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2416.18100000000004,NA,7.14950000000000,6.94550000000000,4.62650000000000,5.22310000000000,24.91640000000000,NA,6.96240000000000,2.33590000000000,4.62650000000000,1.26910000000000,6.28990000000000,2.70320000000000,3.58670000000000,0.00000000000000,-0.00180000000000,2416.18100000000004,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2423.14339999999993,NA,7.23940000000000,6.94740000000000,4.36780000000000,4.96110000000000,24.62440000000000,NA,6.98070000000000,2.61290000000000,4.36780000000000,1.46280000000000,6.11120000000000,2.70890000000000,3.40230000000000,0.00000000000000,0.01500000000000,2423.14339999999993,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2430.12410000000000,NA,6.48270000000000,6.94670000000000,4.89430000000000,5.47670000000000,25.08840000000000,NA,7.00920000000000,2.11490000000000,4.89430000000000,1.10620000000000,6.48540000000000,2.69580000000000,3.78960000000000,0.00000000000000,0.03400000000000,2430.12410000000000,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2437.13329999999996,NA,7.43990000000000,6.94090000000000,4.26630000000000,4.83050000000000,24.58940000000000,NA,6.81190000000000,2.54560000000000,4.26630000000000,1.47930000000000,5.89680000000000,2.69500000000000,3.20180000000000,0.00000000000000,0.06830000000000,2437.13329999999996,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2443.94520000000011,NA,7.26700000000000,6.94430000000000,4.02900000000000,4.59700000000000,24.26670000000000,NA,7.02970000000000,3.00070000000000,4.02900000000000,1.81960000000000,5.77810000000000,2.69790000000000,3.08020000000000,0.00000000000000,-0.13240000000000,2443.94520000000011,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2450.97490000000016,NA,6.44400000000000,6.96510000000000,4.46750000000000,5.03910000000000,24.78780000000000,NA,6.88250000000000,2.41500000000000,4.46750000000000,1.59210000000000,5.86200000000000,2.70340000000000,3.15860000000000,0.00000000000000,0.06460000000000,2450.97490000000016,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
Heaven.exe,12820,0x19284328,DXGI,1,0,0,Composed: Copy with GPU GDI,Application,2457.85740000000033,NA,6.64820000000000,6.93230000000000,4.81390000000000,5.46200000000000,25.07190000000000,NA,6.99460000000000,2.18070000000000,4.81390000000000,1.07270000000000,6.57000000000000,2.78250000000000,3.78750000000000,0.00000000000000,-0.04980000000000,2457.85740000000033,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
