Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14011.46450000000004,NA,16.56030000000000,13.60830000000000,0.27060000000000,8.99930000000000,9.16520000000000,NA,16.54780000000000,16.27720000000000,0.27060000000000,11.53280000000000,13.74370000000000,11.22260000000000,2.52110000000000,0.00000000000000,4.12010000000000,14011.46450000000004,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14028.01230000000032,NA,16.16440000000000,16.28730000000000,0.30660000000000,8.92290000000000,9.28810000000000,NA,16.20040000000000,15.89380000000000,0.30660000000000,10.88510000000000,13.93160000000000,11.21520000000000,2.71640000000000,0.00000000000000,0.26050000000000,14028.01230000000032,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14044.21270000000004,NA,16.07000000000000,16.82570000000000,2.78670000000000,8.83590000000000,10.04380000000000,NA,18.55010000000000,15.76340000000000,2.78670000000000,12.11840000000000,12.48090000000000,11.06150000000000,1.41940000000000,0.00000000000000,-0.62530000000000,14044.21270000000004,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14062.76280000000042,NA,18.70820000000000,17.72790000000000,0.27370000000000,8.98500000000000,9.06350000000000,NA,16.19520000000000,15.92150000000000,0.27370000000000,7.69160000000000,17.21490000000000,11.42190000000000,5.79300000000000,0.00000000000000,0.82220000000000,14062.76280000000042,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14078.95800000000054,NA,17.88230000000000,19.45570000000000,0.30100000000000,8.95780000000000,10.63690000000000,NA,17.90960000000000,17.60860000000000,0.30100000000000,8.71130000000000,17.85510000000000,11.23700000000000,6.61810000000000,0.00000000000000,-3.26050000000000,14078.95800000000054,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14096.86760000000140,NA,15.64360000000000,17.41020000000000,0.27710000000000,8.96780000000000,12.40350000000000,NA,15.61970000000000,15.34260000000000,0.27710000000000,10.72600000000000,13.58440000000000,11.15520000000000,2.42920000000000,0.00000000000000,0.49940000000000,14096.86760000000140,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14112.48730000000069,NA,16.11390000000000,13.62890000000000,0.28080000000000,9.26120000000000,9.91850000000000,NA,16.11760000000000,15.83680000000000,0.28080000000000,10.99180000000000,14.10620000000000,11.46580000000000,2.64040000000000,0.00000000000000,1.99080000000000,14112.48730000000069,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14128.60490000000027,NA,16.21750000000000,15.73270000000000,0.28650000000000,9.15160000000000,9.43370000000000,NA,16.22320000000000,15.93670000000000,0.28650000000000,11.03350000000000,14.05480000000000,11.40880000000000,2.64600000000000,0.00000000000000,0.38490000000000,14128.60490000000027,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14144.82810000000063,NA,16.17780000000000,17.52490000000000,0.29470000000000,9.08900000000000,10.78080000000000,NA,16.18600000000000,15.89130000000000,0.29470000000000,11.15040000000000,13.82990000000000,11.33140000000000,2.49850000000000,0.00000000000000,-1.30170000000000,14144.82810000000063,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14161.01410000000033,NA,16.32830000000000,18.21450000000000,0.30570000000000,9.08140000000000,12.66700000000000,NA,16.33930000000000,16.03360000000000,0.30570000000000,11.29920000000000,13.81580000000000,11.30560000000000,2.51020000000000,0.00000000000000,-2.02850000000000,14161.01410000000033,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14177.35339999999997,NA,16.16850000000000,15.98600000000000,0.70750000000000,8.99460000000000,12.48450000000000,NA,16.57030000000000,15.86280000000000,0.70750000000000,12.33560000000000,12.52180000000000,11.19630000000000,1.32550000000000,0.00000000000000,0.35330000000000,14177.35339999999997,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14193.92370000000119,NA,15.87190000000000,13.39860000000000,0.28760000000000,9.04560000000000,10.01120000000000,NA,15.45200000000000,15.16440000000000,0.28760000000000,10.63420000000000,13.57580000000000,11.26510000000000,2.31070000000000,0.00000000000000,3.17170000000000,14193.92370000000119,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14209.37570000000051,NA,16.56400000000000,16.45850000000000,0.30100000000000,9.14590000000000,9.90570000000000,NA,16.57740000000000,16.27640000000000,0.30100000000000,11.12350000000000,14.29880000000000,11.42480000000000,2.87400000000000,0.00000000000000,-1.00650000000000,14209.37570000000051,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14225.95310000000063,NA,15.70760000000000,15.37640000000000,0.28280000000000,9.10100000000000,9.57450000000000,NA,15.68940000000000,15.40660000000000,0.28280000000000,10.67440000000000,13.83320000000000,11.32720000000000,2.50600000000000,0.00000000000000,1.20100000000000,14225.95310000000063,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14241.64249999999993,NA,15.83320000000000,16.23600000000000,0.29070000000000,9.03500000000000,9.97730000000000,NA,15.84110000000000,15.55040000000000,0.29070000000000,10.58450000000000,14.00090000000000,11.28350000000000,2.71740000000000,0.00000000000000,-0.54660000000000,14241.64249999999993,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14257.48360000000139,NA,16.10820000000000,15.35720000000000,0.27390000000000,9.06280000000000,9.22630000000000,NA,16.09140000000000,15.81750000000000,0.27390000000000,10.94690000000000,13.93340000000000,11.28770000000000,2.64570000000000,0.00000000000000,0.48390000000000,14257.48360000000139,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14273.57500000000073,NA,15.47730000000000,15.49640000000000,0.26950000000000,9.07600000000000,9.24540000000000,NA,15.47290000000000,15.20340000000000,0.26950000000000,10.75980000000000,13.51960000000000,11.28830000000000,2.23130000000000,0.00000000000000,0.59500000000000,14273.57500000000073,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14289.04790000000139,NA,15.75460000000000,16.23200000000000,0.28610000000000,9.00500000000000,9.72280000000000,NA,15.77120000000000,15.48510000000000,0.28610000000000,10.76900000000000,13.72110000000000,11.22420000000000,2.49690000000000,0.00000000000000,-0.75910000000000,14289.04790000000139,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14304.81910000000062,NA,15.56890000000000,15.45290000000000,0.26930000000000,8.99060000000000,9.60680000000000,NA,15.55210000000000,15.28280000000000,0.26930000000000,10.63350000000000,13.63990000000000,11.18650000000000,2.45340000000000,0.00000000000000,0.31830000000000,14304.81910000000062,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14320.37120000000141,NA,15.70120000000000,21.17540000000000,0.26900000000000,8.99810000000000,15.08100000000000,NA,15.70090000000000,15.43190000000000,0.26900000000000,10.96330000000000,13.46670000000000,11.21380000000000,2.25290000000000,0.00000000000000,-5.62330000000000,14320.37120000000141,NA,NA,NA,NA
