Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency,PsoCompileCount,MsPsoCompileTime,PsoCompileBusyPercent
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,5754.01680000000033,NA,35.99920000000000,36.09430000000000,0.18240000000000,0.56600000000000,0.73060000000000,NA,35.98770000000000,35.80530000000000,0.18240000000000,1.32750000000000,35.04380000000000,4.01760000000000,31.02620000000000,0.00000000000000,74.11620000000001,5754.01680000000033,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,5790.00450000000001,NA,276.90379999999999,276.75650000000002,0.20850000000000,0.42920000000000,0.58330000000000,NA,276.92990000000003,276.72140000000002,0.20850000000000,99.44150000000000,177.70910000000001,4.82160000000000,172.88750000000002,0.00000000000000,-240.76880000000000,5790.00450000000001,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6066.93440000000010,NA,59.37840000000001,59.42780000000000,0.19210000000000,0.45260000000000,0.63270000000000,NA,59.36200000000001,59.16990000000001,0.19210000000000,2.43450000000000,57.18800000000000,2.32850000000000,54.85950000000000,0.00000000000000,217.50210000000004,6066.93440000000010,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6126.29640000000018,NA,41.07980000000000,40.95480000000000,0.20820000000000,0.36240000000000,0.50770000000000,NA,41.09590000000000,40.88770000000000,0.20820000000000,1.78460000000000,39.46550000000000,2.36170000000000,37.10380000000000,0.00000000000000,18.40720000000000,6126.29640000000018,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6167.39230000000043,NA,78.26780000000001,78.33450000000001,0.21060000000000,0.44790000000000,0.57440000000000,NA,78.27020000000000,78.05960000000000,0.21060000000000,25.93520000000000,52.57230000000001,2.43490000000000,50.13740000000001,0.00000000000000,-37.23860000000001,6167.39230000000043,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6245.66250000000036,NA,78.28840000000001,78.40400000000001,0.19420000000000,0.45390000000000,0.69000000000000,NA,78.27200000000001,78.07780000000001,0.19420000000000,22.25570000000000,56.27600000000000,2.46070000000000,53.81530000000000,0.00000000000000,-0.13380000000001,6245.66250000000036,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6323.93450000000030,NA,45.16180000000000,45.08070000000000,0.19630000000000,0.47210000000000,0.60890000000000,NA,45.16390000000001,44.96760000000000,0.19630000000000,7.29640000000000,38.14330000000000,3.06300000000000,35.08030000000000,0.00000000000000,33.19130000000001,6323.93450000000030,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6369.09839999999986,NA,296.98920000000004,296.86040000000003,0.21580000000000,0.34870000000000,0.48010000000000,NA,297.00870000000003,296.79290000000003,0.21580000000000,91.14610000000000,205.99550000000002,4.85750000000000,201.13800000000003,0.00000000000000,-251.69650000000001,6369.09839999999986,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6666.10710000000017,NA,108.02300000000001,108.13070000000000,0.19210000000000,0.44500000000000,0.58780000000000,NA,107.99930000000001,107.80720000000001,0.19210000000000,2.43520000000000,105.81700000000001,3.97690000000000,101.84010000000001,0.00000000000000,188.87800000000004,6666.10710000000017,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6774.10640000000058,NA,73.26310000000001,73.22850000000000,0.20060000000000,0.43100000000000,0.55320000000000,NA,73.27159999999999,73.07100000000000,0.20060000000000,26.24460000000000,47.25740000000000,2.47090000000000,44.78650000000000,0.00000000000000,34.77080000000001,6774.10640000000058,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,6847.37800000000061,NA,267.33310000000000,267.38630000000001,0.21400000000000,0.47600000000000,0.60640000000000,NA,267.34649999999999,267.13249999999999,0.21400000000000,2.14330000000000,265.46520000000004,5.68530000000000,259.77990000000005,0.00000000000000,-194.11470000000000,6847.37800000000061,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7114.72450000000026,NA,83.96710000000000,84.05460000000001,0.21760000000000,0.46550000000000,0.69390000000000,NA,83.97070000000001,83.75310000000000,0.21760000000000,1.52460000000000,82.69400000000000,2.93380000000000,79.76020000000000,0.00000000000000,183.29190000000000,7114.72450000000026,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7198.69520000000011,NA,47.71410000000000,47.58090000000000,0.19300000000000,0.41010000000000,0.56070000000000,NA,47.68950000000000,47.49650000000000,0.19300000000000,7.53770000000000,40.36890000000000,3.06170000000000,37.30720000000000,0.00000000000000,36.38980000000001,7198.69520000000011,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7246.38470000000052,NA,34.65260000000000,34.67650000000000,0.27600000000000,0.45910000000000,0.58460000000000,NA,34.73560000000001,34.45960000000000,0.27600000000000,7.66280000000000,27.25590000000000,2.63180000000000,24.62410000000000,0.00000000000000,13.01300000000000,7246.38470000000052,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7281.12030000000050,NA,42.52440000000000,42.41350000000000,0.20270000000000,0.35120000000000,0.47370000000000,NA,42.45110000000000,42.24840000000000,0.20270000000000,6.84730000000000,35.75230000000000,2.73230000000000,33.02000000000000,0.00000000000000,-7.67789999999999,7281.12030000000050,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7323.57140000000072,NA,41.28440000000001,41.29850000000000,0.19380000000000,0.35200000000000,0.48780000000000,NA,41.27550000000001,41.08170000000000,0.19380000000000,8.26690000000000,33.16680000000000,2.04160000000000,31.12520000000000,0.00000000000000,1.15260000000000,7323.57140000000072,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7364.84690000000046,NA,93.80270000000000,93.97200000000001,0.20130000000000,0.41250000000000,0.65710000000000,NA,93.81020000000001,93.60890000000001,0.20130000000000,8.24260000000000,85.77880000000000,2.90760000000000,82.87120000000000,0.00000000000000,-52.69650000000001,7364.84690000000046,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7458.65710000000036,NA,82.25930000000001,82.22350000000000,0.19380000000000,0.47060000000000,0.62130000000000,NA,82.25180000000000,82.05800000000001,0.19380000000000,27.64390000000000,54.88470000000000,2.43430000000000,52.45040000000000,0.00000000000000,11.58670000000001,7458.65710000000036,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7540.90890000000036,NA,61.36200000000000,61.41990000000001,0.19560000000000,0.44070000000000,0.67920000000000,NA,61.36380000000000,61.16820000000001,0.19560000000000,26.63610000000000,34.97279999999999,2.00760000000000,32.96520000000000,0.00000000000000,20.83190000000000,7540.90890000000036,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7602.27270000000044,NA,191.42850000000001,191.31520000000000,0.20160000000000,0.40960000000000,0.56590000000000,NA,191.43450000000001,191.23290000000000,0.20160000000000,14.50900000000000,177.13350000000000,4.89430000000000,172.23920000000001,0.00000000000000,-129.95140000000001,7602.27270000000044,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7793.70720000000074,NA,66.02520000000000,66.05230000000000,0.19320000000000,0.44410000000000,0.59300000000000,NA,66.01680000000000,65.82360000000000,0.19320000000000,26.03060000000000,40.23710000000001,2.03160000000000,38.20550000000001,0.00000000000000,125.38220000000001,7793.70720000000074,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7859.72400000000016,NA,68.41160000000001,68.42150000000001,0.19840000000000,0.46990000000000,0.60290000000000,NA,68.41680000000001,68.21840000000000,0.19840000000000,26.72160000000000,41.96670000000000,2.01210000000000,39.95460000000000,0.00000000000000,-2.40470000000001,7859.72400000000016,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,7928.14080000000013,NA,81.20320000000001,81.13370000000000,0.23390000000000,0.40760000000000,0.53340000000000,NA,81.23870000000001,81.00480000000000,0.23390000000000,2.28770000000000,79.12470000000000,2.54380000000000,76.58090000000000,0.00000000000000,-12.71690000000000,7928.14080000000013,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8009.37950000000001,NA,77.57910000000000,77.51320000000000,0.19740000000000,0.35790000000000,0.46750000000000,NA,77.54260000000001,77.34520000000001,0.19740000000000,28.84040000000000,48.86270000000000,2.24060000000000,46.62210000000000,0.00000000000000,3.72550000000001,8009.37950000000001,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8086.92210000000068,NA,70.37950000000001,70.54120000000000,0.21920000000000,0.48150000000000,0.62920000000000,NA,70.40130000000001,70.18210000000001,0.21920000000000,27.80000000000000,42.86360000000001,2.17140000000000,40.69220000000001,0.00000000000000,7.00140000000000,8086.92210000000068,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8157.32340000000022,NA,80.75720000000000,80.77900000000001,0.22380000000000,0.51360000000000,0.65100000000000,NA,80.76180000000001,80.53800000000001,0.22380000000000,15.14930000000000,65.90230000000000,2.54610000000000,63.35619999999999,0.00000000000000,-10.37770000000000,8157.32340000000022,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8238.08519999999953,NA,36.09430000000000,36.14740000000000,0.21290000000000,0.45440000000000,0.70410000000000,NA,36.08340000000000,35.87050000000000,0.21290000000000,7.42890000000000,28.89600000000000,1.85740000000000,27.03860000000000,0.00000000000000,44.61440000000000,8238.08519999999953,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8274.16860000000088,NA,45.53300000000000,45.32900000000000,0.22430000000000,0.35710000000000,0.50010000000000,NA,45.54440000000000,45.32010000000000,0.22430000000000,7.03890000000000,38.63830000000000,2.63750000000000,36.00080000000000,0.00000000000000,-9.24560000000000,8274.16860000000088,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8319.71299999999974,NA,60.46100000000001,60.52610000000000,0.19550000000000,0.43600000000000,0.56520000000000,NA,60.43220000000001,60.23670000000001,0.19550000000000,1.76810000000000,58.90460000000000,2.07190000000000,56.83270000000000,0.00000000000000,-14.98170000000000,8319.71299999999974,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8380.14520000000084,NA,38.07230000000000,37.95100000000000,0.18570000000000,0.33790000000000,0.44390000000000,NA,38.06250000000000,37.87680000000000,0.18570000000000,6.98130000000000,31.23340000000000,3.68870000000000,27.54470000000000,0.00000000000000,22.48120000000000,8380.14520000000084,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8418.20770000000084,NA,39.67730000000000,39.70050000000001,0.21520000000000,0.34830000000000,0.46710000000000,NA,39.70680000000001,39.49160000000001,0.21520000000000,1.46490000000000,38.37500000000000,3.78350000000000,34.59150000000000,0.00000000000000,-1.63800000000001,8418.20770000000084,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8457.91450000000077,NA,36.41960000000000,36.40360000000000,0.18540000000000,0.34500000000000,0.45110000000000,NA,36.38980000000000,36.20440000000000,0.18540000000000,1.72580000000000,34.82360000000000,4.48730000000000,30.33630000000000,0.00000000000000,3.30320000000000,8457.91450000000077,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8494.30429999999978,NA,80.44850000000001,80.71000000000001,0.20210000000000,0.46840000000000,0.71260000000000,NA,80.46520000000001,80.26310000000001,0.20210000000000,1.14810000000000,79.58340000000000,3.28610000000000,76.29729999999999,0.00000000000000,-44.32020000000001,8494.30429999999978,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8574.76950000000033,NA,113.04000000000001,112.92780000000000,0.19510000000000,0.46390000000000,0.60040000000000,NA,113.03300000000000,112.83790000000000,0.19510000000000,24.38920000000000,88.91260000000000,3.18210000000000,85.73049999999999,0.00000000000000,-32.46259999999999,8574.76950000000033,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8687.80249999999978,NA,102.31070000000001,102.19280000000001,0.24420000000000,0.35170000000000,0.48250000000000,NA,102.35980000000001,102.11560000000000,0.24420000000000,11.87920000000000,90.58810000000001,2.88890000000000,87.69920000000000,0.00000000000000,10.84020000000000,8687.80249999999978,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8790.16229999999996,NA,39.03680000000000,39.03920000000000,0.18830000000000,0.34510000000000,0.48490000000000,NA,38.98090000000000,38.79260000000000,0.18830000000000,9.45030000000000,29.68740000000000,3.08590000000000,26.60150000000000,0.00000000000000,63.32060000000001,8790.16229999999996,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8829.14320000000043,NA,34.61480000000000,34.58750000000000,0.19550000000000,0.34630000000000,0.45760000000000,NA,34.62200000000001,34.42650000000000,0.19550000000000,6.32570000000000,28.44710000000000,1.53510000000000,26.91200000000000,0.00000000000000,4.39340000000000,8829.14320000000043,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8863.76519999999982,NA,36.45870000000000,36.62430000000001,0.18610000000000,0.39280000000000,0.62320000000000,NA,36.44930000000001,36.26320000000000,0.18610000000000,25.26250000000000,11.39350000000000,1.86400000000000,9.52950000000000,0.00000000000000,-2.00230000000001,8863.76519999999982,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8900.21450000000004,NA,92.11360000000001,92.05370000000001,0.24050000000000,0.41130000000000,0.56330000000000,NA,92.16800000000001,91.92750000000001,0.24050000000000,1.34290000000000,90.99590000000001,3.43100000000000,87.56490000000001,0.00000000000000,-55.60440000000001,8900.21450000000004,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,8992.38249999999971,NA,56.44400000000000,56.72450000000001,0.25710000000000,0.48540000000000,0.84380000000000,NA,56.46060000000001,56.20350000000001,0.25710000000000,20.07800000000000,36.61090000000000,2.06100000000000,34.54990000000000,0.00000000000000,35.44350000000000,8992.38249999999971,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9048.84310000000005,NA,42.04830000000000,41.88430000000000,0.19170000000000,0.44500000000000,0.67980000000000,NA,41.98290000000000,41.79120000000000,0.19170000000000,10.65880000000000,31.57740000000000,2.52300000000000,29.05440000000000,0.00000000000000,14.57630000000000,9048.84310000000005,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9090.82600000000093,NA,91.86040000000000,91.85140000000000,0.21110000000000,0.43910000000000,0.67080000000000,NA,91.87980000000000,91.66870000000000,0.21110000000000,26.56290000000000,65.54490000000000,2.85960000000000,62.68530000000000,0.00000000000000,-49.86850000000000,9090.82600000000093,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9182.70579999999973,NA,92.55660000000000,92.52410000000000,0.19760000000000,0.47580000000000,0.63830000000000,NA,92.54310000000000,92.34550000000000,0.19760000000000,7.39130000000000,85.43000000000001,3.89790000000000,81.53210000000000,0.00000000000000,-0.64430000000000,9182.70579999999973,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9275.24890000000050,NA,37.39720000000001,37.21310000000000,0.19040000000000,0.34180000000000,0.45420000000000,NA,37.39000000000000,37.19960000000000,0.19040000000000,2.71540000000000,34.82600000000000,2.85460000000000,31.97140000000000,0.00000000000000,55.33000000000001,9275.24890000000050,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9312.63889999999992,NA,43.68590000000000,43.71740000000000,0.19200000000000,0.36630000000000,0.48570000000000,NA,43.68750000000000,43.49550000000000,0.19200000000000,8.00350000000000,35.85830000000000,1.48350000000000,34.37480000000000,0.00000000000000,-6.32740000000000,9312.63889999999992,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9356.32639999999992,NA,38.80280000000000,38.84710000000000,0.19310000000000,0.35550000000000,0.53000000000000,NA,38.80390000000001,38.61080000000000,0.19310000000000,7.59920000000000,31.36710000000000,2.28580000000000,29.08130000000000,0.00000000000000,4.84040000000000,9356.32639999999992,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9395.13030000000072,NA,38.56880000000000,38.51750000000000,0.20690000000000,0.35160000000000,0.47870000000000,NA,38.58260000000000,38.37570000000000,0.20690000000000,7.40010000000000,31.32720000000000,2.77850000000000,28.54870000000000,0.00000000000000,0.28640000000000,9395.13030000000072,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9433.71290000000045,NA,89.54190000000000,89.58230000000000,0.38810000000000,0.40620000000000,0.51910000000000,NA,89.72310000000000,89.33500000000001,0.38810000000000,2.17230000000000,87.56890000000000,3.23070000000000,84.33820000000000,0.00000000000000,-50.99970000000000,9433.71290000000045,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9523.43599999999969,NA,37.94800000000000,37.91240000000001,0.19090000000000,0.35150000000000,0.48350000000000,NA,37.75080000000000,37.55990000000000,0.19090000000000,6.61740000000000,31.29400000000000,3.08980000000000,28.20420000000000,0.00000000000000,51.81070000000000,9523.43599999999969,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9561.18680000000131,NA,280.73910000000001,280.85260000000000,0.19400000000000,0.45040000000000,0.59700000000000,NA,280.74220000000003,280.54820000000001,0.19400000000000,94.87300000000000,186.12560000000002,4.77470000000000,181.35090000000002,0.00000000000000,-243.10180000000000,9561.18680000000131,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9841.92900000000009,NA,45.90480000000000,45.79150000000000,0.19130000000000,0.35680000000000,0.48370000000000,NA,45.90210000000000,45.71080000000000,0.19130000000000,2.47400000000000,43.59360000000000,4.09530000000000,39.49830000000000,0.00000000000000,234.95070000000004,9841.92900000000009,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9887.83110000000124,NA,36.07770000000000,36.10660000000000,0.19290000000000,0.35130000000000,0.51260000000000,NA,36.07930000000000,35.88640000000000,0.19290000000000,13.43000000000000,22.80770000000000,1.42210000000000,21.38560000000000,0.00000000000000,9.79550000000000,9887.83110000000124,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,9923.91040000000066,NA,212.61900000000000,212.63990000000001,0.18820000000000,0.39710000000000,0.53350000000000,NA,212.61430000000001,212.42610000000002,0.18820000000000,7.60670000000000,205.21650000000000,4.14440000000000,201.07210000000001,0.00000000000000,-176.56060000000002,9923.91040000000066,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10136.52469999999994,NA,272.40289999999999,272.44650000000001,0.19610000000000,0.45180000000000,0.57710000000000,NA,272.41079999999999,272.21469999999999,0.19610000000000,6.16290000000000,266.50360000000001,5.10100000000000,261.40260000000001,0.00000000000000,-59.83220000000000,10136.52469999999994,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10408.93549999999959,NA,120.94440000000000,121.01840000000000,0.19750000000000,0.49160000000000,0.65110000000000,NA,120.94580000000001,120.74830000000000,0.19750000000000,7.68580000000000,113.55410000000001,3.78600000000000,109.76810000000000,0.00000000000000,151.39240000000001,10408.93549999999959,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10529.88130000000092,NA,33.40780000000000,33.38690000000000,0.19590000000000,0.48530000000000,0.63020000000000,NA,33.40620000000001,33.21030000000000,0.19590000000000,3.94390000000000,29.75170000000000,2.08890000000000,27.66280000000000,0.00000000000000,87.55889999999999,10529.88130000000092,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10563.28750000000036,NA,33.64700000000000,33.70270000000000,0.19900000000000,0.39810000000000,0.68590000000000,NA,33.65010000000000,33.45110000000000,0.19900000000000,7.91430000000000,25.93490000000000,2.86820000000000,23.06670000000000,0.00000000000000,-0.29650000000000,10563.28750000000036,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10596.93760000000111,NA,33.85190000000000,33.65780000000000,0.23510000000000,0.36970000000000,0.49180000000000,NA,33.88800000000001,33.65290000000000,0.23510000000000,4.75710000000000,29.26550000000000,2.66900000000000,26.59650000000000,0.00000000000000,-0.00770000000000,10596.93760000000111,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10630.82560000000012,NA,112.27140000000000,112.25020000000001,0.19370000000000,0.35010000000000,0.47060000000000,NA,112.23000000000002,112.03630000000001,0.19370000000000,1.11200000000000,111.27440000000000,3.30830000000000,107.96610000000000,0.00000000000000,-78.36220000000000,10630.82560000000012,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10743.05559999999969,NA,71.04630000000000,71.19450000000001,0.19350000000000,0.45340000000000,0.61880000000000,NA,71.04610000000001,70.85260000000001,0.19350000000000,2.43910000000000,68.86690000000000,2.26720000000000,66.59970000000000,0.00000000000000,41.03550000000000,10743.05559999999969,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,10814.10170000000107,NA,107.13100000000000,107.13670000000000,0.19900000000000,0.46890000000000,0.62450000000000,NA,107.13650000000000,106.93750000000000,0.19900000000000,104.50540000000001,2.90100000000000,1.79930000000000,1.10170000000000,0.00000000000000,-36.09059999999999,10814.10170000000107,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
